Commodity Code	Commodity Title	Class Code	Class Title	Family Code	Family Title	Segment Code	Segment Title
25121607	Railway or tramway maintenance or service vehicle	25121600	Railway and tramway cars	25120000	Railway and tramway machinery and equipment	25000000	Commercial and Military and Private Vehicles and their Accessories and Components
25121701	Rail switching systems	25121700	Railroad support equipment and systems	25120000	Railway and tramway machinery and equipment	25000000	Commercial and Military and Private Vehicles and their Accessories and Components
25121705	Rail couplers	25121700	Railroad support equipment and systems	25120000	Railway and tramway machinery and equipment	25000000	Commercial and Military and Private Vehicles and their Accessories and Components
25121714	Heavy rail turnout switch	25121700	Railroad support equipment and systems	25120000	Railway and tramway machinery and equipment	25000000	Commercial and Military and Private Vehicles and their Accessories and Components
25131504	Commercial passenger propeller aircraft	25131500	Powered fixed wing aircraft	25130000	Aircraft	25000000	Commercial and Military and Private Vehicles and their Accessories and Components
25131603	Agricultural helicopters	25131600	Civilian and commercial rotary wing aircraft	25130000	Aircraft	25000000	Commercial and Military and Private Vehicles and their Accessories and Components
25131705	Target or reconnaissance drones	25131700	Military fixed wing aircraft	25130000	Aircraft	25000000	Commercial and Military and Private Vehicles and their Accessories and Components
25131801	Airships	25131800	Specialty aircraft	25130000	Aircraft	25000000	Commercial and Military and Private Vehicles and their Accessories and Components
25161501	Touring bicycles	25161500	Pedal powered vehicles	25160000	Non motorized cycles	25000000	Commercial and Military and Private Vehicles and their Accessories and Components
25161505	Mountain bicycles	25161500	Pedal powered vehicles	25160000	Non motorized cycles	25000000	Commercial and Military and Private Vehicles and their Accessories and Components
25161506	Racing bicycles	25161500	Pedal powered vehicles	25160000	Non motorized cycles	25000000	Commercial and Military and Private Vehicles and their Accessories and Components
25161507	Bicycles	25161500	Pedal powered vehicles	25160000	Non motorized cycles	25000000	Commercial and Military and Private Vehicles and their Accessories and Components
25171603	Train defrosting or defogging systems	25171600	Defrosting and defogging systems	25170000	Transportation components and systems	25000000	Commercial and Military and Private Vehicles and their Accessories and Components
25171703	Train braking systems	25171700	Braking systems and components	25170000	Transportation components and systems	25000000	Commercial and Military and Private Vehicles and their Accessories and Components
25171718	Brake repair kits	25171700	Braking systems and components	25170000	Transportation components and systems	25000000	Commercial and Military and Private Vehicles and their Accessories and Components
25172104	Seatbelts	25172100	Vehicle safety and security systems and components	25170000	Transportation components and systems	25000000	Commercial and Military and Private Vehicles and their Accessories and Components
25172110	Vehicle horns	25172100	Vehicle safety and security systems and components	25170000	Transportation components and systems	25000000	Commercial and Military and Private Vehicles and their Accessories and Components
25172113	Vehicle traction control systems	25172100	Vehicle safety and security systems and components	25170000	Transportation components and systems	25000000	Commercial and Military and Private Vehicles and their Accessories and Components
25172114	Wheel clamps	25172100	Vehicle safety and security systems and components	25170000	Transportation components and systems	25000000	Commercial and Military and Private Vehicles and their Accessories and Components
25172203	Automotive doors	25172200	Vehicle doors	25170000	Transportation components and systems	25000000	Commercial and Military and Private Vehicles and their Accessories and Components
25172503	Heavy truck tires	25172500	Tires and tire tubes	25170000	Transportation components and systems	25000000	Commercial and Military and Private Vehicles and their Accessories and Components
25172511	Tire repair kit	25172500	Tires and tire tubes	25170000	Transportation components and systems	25000000	Commercial and Military and Private Vehicles and their Accessories and Components
25172802	Automotive hydraulic systems	25172800	Hydraulic systems and components	25170000	Transportation components and systems	25000000	Commercial and Military and Private Vehicles and their Accessories and Components
25172901	Exterior automobile lighting	25172900	Exterior vehicle lighting	25170000	Transportation components and systems	25000000	Commercial and Military and Private Vehicles and their Accessories and Components
25172904	Exterior ship or boat lighting	25172900	Exterior vehicle lighting	25170000	Transportation components and systems	25000000	Commercial and Military and Private Vehicles and their Accessories and Components
25173107	Vehicular global positioning system GPS	25173100	Location and navigation systems and components	25170000	Transportation components and systems	25000000	Commercial and Military and Private Vehicles and their Accessories and Components
25173108	Vehicle navigation systems	25173100	Location and navigation systems and components	25170000	Transportation components and systems	25000000	Commercial and Military and Private Vehicles and their Accessories and Components
25173303	Automotive computer systems	25173300	Master control systems	25170000	Transportation components and systems	25000000	Commercial and Military and Private Vehicles and their Accessories and Components
25173701	Catalytic converters	25173700	Exhaust and emission controls	25170000	Transportation components and systems	25000000	Commercial and Military and Private Vehicles and their Accessories and Components
25174002	Engine radiators	25174000	Engine coolant system	25170000	Transportation components and systems	25000000	Commercial and Military and Private Vehicles and their Accessories and Components
25174101	Emergency vehicle exits	25174100	Roof systems	25170000	Transportation components and systems	25000000	Commercial and Military and Private Vehicles and their Accessories and Components
25174210	Power steering tuning cable	25174200	Steering system	25170000	Transportation components and systems	25000000	Commercial and Military and Private Vehicles and their Accessories and Components
25174803	Towing hook	25174800	Specialized vehicle systems and components	25170000	Transportation components and systems	25000000	Commercial and Military and Private Vehicles and their Accessories and Components
25174810	Vehicle jack	25174800	Specialized vehicle systems and components	25170000	Transportation components and systems	25000000	Commercial and Military and Private Vehicles and their Accessories and Components
